"Date","Price","Open","High","Low","Vol.","Change %"
"04/11/2022","0.134113","0.148102","0.151386","0.133025","3.15B","-9.43%"
"04/10/2022","0.148070","0.144212","0.157515","0.143608","3.79B","2.71%"
"04/09/2022","0.144170","0.142583","0.144513","0.140738","921.02M","1.13%"
"04/08/2022","0.142564","0.146059","0.153003","0.140731","3.26B","-2.38%"
"04/07/2022","0.146036","0.143365","0.148172","0.140280","2.80B","2.05%"
"04/06/2022","0.143102","0.172654","0.174104","0.142508","7.38B","-17.05%"
"04/05/2022","0.172508","0.148517","0.179018","0.147416","9.36B","16.16%"
"04/04/2022","0.148512","0.146325","0.156286","0.141496","4.01B","1.51%"
"04/03/2022","0.146308","0.138697","0.149395","0.136300","1.85B","5.48%"
"04/02/2022","0.138704","0.141403","0.144299","0.138369","1.21B","-1.88%"
"04/01/2022","0.141361","0.138077","0.142561","0.132265","1.60B","2.36%"
"03/31/2022","0.138099","0.143170","0.147802","0.136352","2.13B","-3.47%"
"03/30/2022","0.143061","0.144501","0.145389","0.138524","1.68B","-1.00%"
"03/29/2022","0.144503","0.142177","0.148796","0.140795","1.80B","1.62%"
"03/28/2022","0.142204","0.144832","0.153500","0.141409","2.93B","-1.82%"
"03/27/2022","0.144839","0.136072","0.145376","0.135541","2.75B","6.42%"
"03/26/2022","0.136101","0.130813","0.136825","0.129090","1.21B","4.03%"
"03/25/2022","0.130831","0.136814","0.137471","0.128025","1.82B","-4.34%"
"03/24/2022","0.136773","0.129805","0.140907","0.127841","3.37B","5.36%"
"03/23/2022","0.129818","0.122436","0.131183","0.121085","1.83B","6.05%"
"03/22/2022","0.122418","0.119245","0.125622","0.118728","1.03B","2.68%"
"03/21/2022","0.119218","0.119099","0.121586","0.117789","724.69M","0.14%"
"03/20/2022","0.119054","0.123539","0.124079","0.117460","688.17M","-3.63%"
"03/19/2022","0.123535","0.119188","0.124991","0.118400","1.11B","3.63%"
"03/18/2022","0.119207","0.116343","0.119528","0.114314","339.03M","2.47%"
"03/17/2022","0.116336","0.116988","0.119228","0.116135","355.05M","-0.57%"
"03/16/2022","0.116997","0.112591","0.117025","0.112107","527.73M","3.91%"
"03/15/2022","0.112591","0.113975","0.114209","0.110292","346.15M","-1.17%"
"03/14/2022","0.113923","0.111566","0.121335","0.110319","774.55M","2.08%"
"03/13/2022","0.111600","0.114717","0.116291","0.110102","348.52M","-2.71%"
"03/12/2022","0.114710","0.115419","0.117289","0.114710","109.33M","-0.61%"
"03/11/2022","0.115416","0.116885","0.118459","0.114119","214.96M","-1.26%"
"03/10/2022","0.116885","0.121489","0.121751","0.115029","359.25M","-3.79%"
"03/09/2022","0.121489","0.117086","0.123962","0.116574","305.95M","3.76%"
"03/08/2022","0.117086","0.118887","0.119963","0.115344","297.77M","0.11%"
"03/07/2022","0.116952","0.123778","0.123785","0.113997","275.56M","-5.51%"
"03/06/2022","0.123778","0.123118","0.125528","0.119675","217.34M","0.54%"
"03/05/2022","0.123119","0.122519","0.126188","0.121068","137.36M","0.51%"
"03/04/2022","0.122496","0.129689","0.130596","0.120270","373.02M","-5.55%"
"03/03/2022","0.129689","0.133033","0.133808","0.127289","691.75M","-2.51%"
"03/02/2022","0.133033","0.133950","0.136758","0.130792","885.68M","-0.69%"
"03/01/2022","0.133951","0.133470","0.138805","0.129953","1.25B","0.36%"
"02/28/2022","0.133469","0.122965","0.134819","0.121422","1.07B","8.54%"
"02/27/2022","0.122963","0.127599","0.128330","0.121306","883.80M","-3.63%"
"02/26/2022","0.127596","0.127659","0.130276","0.125801","764.79M","-0.05%"
"02/25/2022","0.127659","0.124013","0.128290","0.120605","1.15B","2.94%"
"02/24/2022","0.124013","0.127247","0.127674","0.107474","4.01B","-2.52%"
"02/23/2022","0.127224","0.131335","0.135383","0.127222","959.11M","-3.14%"
"02/22/2022","0.131352","0.128120","0.131786","0.124295","1.21B","2.55%"
"02/21/2022","0.128089","0.136627","0.141556","0.127261","1.69B","-6.24%"
"02/20/2022","0.136611","0.140909","0.141095","0.135477","838.15M","-3.05%"
"02/19/2022","0.140908","0.138599","0.146354","0.138484","1.07B","1.68%"
"02/18/2022","0.138583","0.138369","0.142164","0.136167","980.76M","0.12%"
"02/17/2022","0.138414","0.148754","0.149999","0.137236","1.23B","-6.95%"
"02/16/2022","0.148757","0.151606","0.151643","0.146288","704.25M","-1.89%"
"02/15/2022","0.151626","0.145778","0.152347","0.144858","966.78M","3.93%"
"02/14/2022","0.145895","0.148129","0.150132","0.142986","1.46B","-1.53%"
"02/13/2022","0.148156","0.144302","0.157644","0.143727","2.61B","2.67%"
"02/12/2022","0.144303","0.144804","0.147246","0.140862","969.02M","-0.37%"
"02/11/2022","0.144842","0.151458","0.154203","0.142630","1.21B","-4.34%"
"02/10/2022","0.151417","0.159353","0.160551","0.150656","1.60B","-4.99%"
"02/09/2022","0.159365","0.158127","0.162069","0.154445","1.29B","0.83%"
"02/08/2022","0.158056","0.165201","0.169607","0.153091","2.06B","-4.32%"
"02/07/2022","0.165193","0.154009","0.172657","0.151500","3.20B","7.27%"
"02/06/2022","0.153996","0.146911","0.155418","0.144764","1.23B","4.81%"
"02/05/2022","0.146924","0.147812","0.150426","0.144942","941.50M","-0.55%"
"02/04/2022","0.147737","0.137855","0.148024","0.137041","1.05B","7.16%"
"02/03/2022","0.137860","0.137059","0.138802","0.134797","718.45M","0.59%"
"02/02/2022","0.137058","0.142329","0.146100","0.136238","915.12M","-3.71%"
"02/01/2022","0.142331","0.141611","0.144250","0.140893","766.06M","0.49%"
"01/31/2022","0.141632","0.139249","0.142377","0.136478","761.97M","1.69%"
"01/30/2022","0.139284","0.142894","0.143683","0.138172","652.68M","-2.56%"
"01/29/2022","0.142947","0.141465","0.143986","0.140551","645.28M","1.01%"
"01/28/2022","0.141519","0.141355","0.142473","0.137964","883.86M","0.20%"
"01/27/2022","0.141236","0.143016","0.145477","0.136276","1.30B","-1.21%"
"01/26/2022","0.142961","0.142660","0.153061","0.141062","2.42B","0.21%"
"01/25/2022","0.142655","0.137328","0.149085","0.132605","2.41B","3.86%"
"01/24/2022","0.137352","0.141759","0.141804","0.126167","3.07B","-3.10%"
"01/23/2022","0.141739","0.133278","0.144228","0.132155","2.35B","6.36%"
"01/22/2022","0.133266","0.142031","0.145131","0.120493","4.22B","-6.24%"
"01/21/2022","0.142142","0.155381","0.157406","0.140155","2.76B","-8.56%"
"01/20/2022","0.155450","0.161634","0.169228","0.154094","1.40B","-3.80%"
"01/19/2022","0.161593","0.165118","0.169457","0.159315","1.59B","-2.15%"
"01/18/2022","0.165144","0.170955","0.174161","0.161821","1.70B","-3.42%"
"01/17/2022","0.170996","0.176683","0.177928","0.165780","1.86B","-3.20%"
"01/16/2022","0.176653","0.184707","0.184707","0.173712","1.77B","-4.35%"
"01/15/2022","0.184686","0.183131","0.194355","0.181760","2.74B","0.89%"
"01/14/2022","0.183061","0.171686","0.211988","0.170741","8.91B","6.64%"
"01/13/2022","0.171666","0.162804","0.176629","0.161362","3.74B","5.47%"
"01/12/2022","0.162769","0.153702","0.163087","0.151351","1.54B","5.91%"
"01/11/2022","0.153689","0.143175","0.165965","0.141826","2.78B","7.34%"
"01/10/2022","0.143180","0.150545","0.152149","0.137370","1.47B","-4.87%"
"01/09/2022","0.150507","0.150882","0.153731","0.148723","699.42M","-0.24%"
"01/08/2022","0.150862","0.154882","0.157782","0.145722","1.08B","-2.59%"
"01/07/2022","0.154876","0.160096","0.160204","0.149425","1.88B","-3.26%"
"01/06/2022","0.160091","0.158952","0.161965","0.154099","1.21B","0.76%"
"01/05/2022","0.158881","0.168516","0.170927","0.147528","1.78B","-5.71%"
"01/04/2022","0.168498","0.170280","0.172556","0.166777","849.69M","-0.97%"
"01/03/2022","0.170154","0.174443","0.174493","0.167531","798.45M","-2.45%"
"01/02/2022","0.174435","0.173105","0.176137","0.170661","525.95M","0.76%"
"01/01/2022","0.173115","0.170297","0.173674","0.169770","546.16M","1.65%"
"12/31/2021","0.170297","0.171045","0.175692","0.166378","1.08B","-0.43%"
"12/30/2021","0.171028","0.167867","0.175694","0.165382","911.70M","1.89%"
"12/29/2021","0.167849","0.173814","0.177313","0.166564","1.31B","-3.43%"
"12/28/2021","0.173805","0.187786","0.187915","0.172172","1.65B","-7.43%"
"12/27/2021","0.187748","0.189775","0.192787","0.187022","1.01B","-1.06%"
"12/26/2021","0.189756","0.190581","0.192471","0.185259","909.53M","-0.41%"
"12/25/2021","0.190539","0.186246","0.194640","0.184861","1.46B","2.30%"
"12/24/2021","0.186256","0.184896","0.195061","0.179521","2.10B","0.78%"
"12/23/2021","0.184817","0.173029","0.184817","0.171401","1.70B","6.86%"
"12/22/2021","0.172948","0.170874","0.179554","0.169720","1.43B","1.24%"
"12/21/2021","0.170831","0.167128","0.172228","0.165807","892.90M","2.24%"
"12/20/2021","0.167083","0.169424","0.170683","0.161241","1.43B","-1.39%"
"12/19/2021","0.169432","0.172374","0.174585","0.169191","841.12M","-1.69%"
"12/18/2021","0.172349","0.168523","0.175310","0.166166","999.07M","2.14%"
"12/17/2021","0.168740","0.173144","0.176502","0.161859","1.71B","-2.64%"
"12/16/2021","0.173323","0.180958","0.185111","0.172426","1.74B","-4.22%"
"12/15/2021","0.180957","0.190981","0.191070","0.170734","3.86B","-5.26%"
"12/14/2021","0.190998","0.157378","0.219922","0.155293","11.07B","21.37%"
"12/13/2021","0.157372","0.169677","0.170387","0.151692","1.76B","-7.26%"
"12/12/2021","0.169689","0.168788","0.173228","0.165701","888.57M","0.57%"
"12/11/2021","0.168723","0.164007","0.169926","0.161272","1.18B","2.91%"
"12/10/2021","0.163958","0.169115","0.174449","0.163725","1.34B","-3.07%"
"12/09/2021","0.169148","0.179136","0.181894","0.169076","1.76B","-5.48%"
"12/08/2021","0.178961","0.176389","0.182048","0.172440","1.66B","1.49%"
"12/07/2021","0.176340","0.177924","0.183701","0.175281","1.86B","-1.10%"
"12/06/2021","0.178293","0.171367","0.180435","0.159361","3.08B","4.06%"
"12/05/2021","0.171336","0.178943","0.180974","0.162521","2.56B","-4.25%"
"12/04/2021","0.178945","0.199876","0.200272","0.133105","8.45B","-10.50%"
"12/03/2021","0.199932","0.209496","0.211818","0.190763","1.86B","-4.55%"
"12/02/2021","0.209467","0.209312","0.223029","0.201681","2.78B","0.06%"
"12/01/2021","0.209332","0.214438","0.218703","0.205972","1.36B","-2.38%"
"11/30/2021","0.214425","0.214956","0.226857","0.212852","2.71B","-0.25%"
"11/29/2021","0.214954","0.207422","0.224492","0.202924","2.95B","3.59%"
"11/28/2021","0.207497","0.205053","0.207497","0.191536","1.50B","1.19%"
"11/27/2021","0.205067","0.201218","0.209279","0.200986","1.41B","1.96%"
"11/26/2021","0.201134","0.221013","0.221767","0.190079","3.66B","-9.00%"
"11/25/2021","0.221037","0.217272","0.228956","0.214334","1.76B","1.71%"
"11/24/2021","0.217321","0.226710","0.229616","0.211720","1.79B","-4.15%"
"11/23/2021","0.226734","0.219611","0.236107","0.213853","2.49B","3.22%"
"11/22/2021","0.219670","0.225985","0.226734","0.216683","1.19B","-2.78%"
"11/21/2021","0.225954","0.233067","0.233460","0.225397","896.90M","-3.05%"
"11/20/2021","0.233070","0.233062","0.235725","0.225401","965.50M","0.02%"
"11/19/2021","0.233017","0.221418","0.236942","0.216243","1.61B","5.25%"
"11/18/2021","0.221384","0.237509","0.241272","0.215556","2.28B","-6.82%"
"11/17/2021","0.237593","0.236922","0.240956","0.229922","1.66B","0.27%"
"11/16/2021","0.236965","0.256726","0.256726","0.224591","2.83B","-7.69%"
"11/15/2021","0.256710","0.262748","0.265189","0.255877","1.18B","-2.28%"
"11/14/2021","0.262708","0.261281","0.271178","0.260301","1.65B","0.53%"
"11/13/2021","0.261325","0.259502","0.262266","0.254466","1.12B","0.69%"
"11/12/2021","0.259542","0.260686","0.268464","0.249854","2.02B","-0.45%"
"11/11/2021","0.260721","0.255560","0.270167","0.253402","2.04B","1.98%"
"11/10/2021","0.255661","0.273455","0.277202","0.237132","3.89B","-6.50%"
"11/09/2021","0.273431","0.282087","0.289811","0.271828","2.89B","-3.12%"
"11/08/2021","0.282235","0.266269","0.296603","0.264619","5.15B","6.00%"
"11/07/2021","0.266266","0.261802","0.269565","0.258635","1.37B","1.77%"
"11/06/2021","0.261630","0.260850","0.267432","0.250844","1.72B","0.30%"
"11/05/2021","0.260855","0.263542","0.270631","0.257418","1.91B","-1.04%"
"11/04/2021","0.263591","0.268909","0.270796","0.254394","2.36B","-1.98%"
"11/03/2021","0.268912","0.273455","0.277232","0.263051","2.52B","-1.61%"
"11/02/2021","0.273301","0.271789","0.280659","0.267469","2.92B","0.58%"
"11/01/2021","0.271736","0.279974","0.285830","0.263697","3.85B","-2.93%"
"10/31/2021","0.279928","0.268516","0.284980","0.252456","5.86B","4.25%"
"10/30/2021","0.268515","0.288094","0.294704","0.258190","5.08B","-6.78%"
"10/29/2021","0.288042","0.299655","0.306514","0.277888","7.56B","-3.87%"
"10/28/2021","0.299635","0.237934","0.339122","0.232689","26.25B","26.19%"
"10/27/2021","0.237452","0.255746","0.263544","0.219357","8.06B","-7.14%"
"10/26/2021","0.255722","0.264835","0.274003","0.252977","3.50B","-3.45%"
"10/25/2021","0.264847","0.275687","0.279834","0.259858","4.66B","-3.94%"
"10/24/2021","0.275703","0.251133","0.282264","0.245890","7.49B","9.81%"
"10/23/2021","0.251078","0.244516","0.253563","0.241355","1.96B","2.70%"
"10/22/2021","0.244472","0.242357","0.252567","0.236026","2.50B","0.89%"
"10/21/2021","0.242321","0.254771","0.258186","0.241910","2.39B","-4.88%"
"10/20/2021","0.254748","0.245483","0.261614","0.242163","2.53B","3.78%"
"10/19/2021","0.245463","0.247210","0.254660","0.240640","2.15B","-0.70%"
"10/18/2021","0.247185","0.237698","0.272450","0.237310","7.04B","4.00%"
"10/17/2021","0.237677","0.237287","0.241594","0.226109","1.86B","0.28%"
"10/16/2021","0.237018","0.234024","0.245365","0.233751","1.88B","1.28%"
"10/15/2021","0.234027","0.232520","0.243307","0.225427","2.32B","0.64%"
"10/14/2021","0.232531","0.232552","0.240219","0.231240","1.69B","-0.01%"
"10/13/2021","0.232549","0.226045","0.233927","0.220598","1.66B","2.88%"
"10/12/2021","0.226044","0.231331","0.231600","0.216633","1.70B","-2.29%"
"10/11/2021","0.231346","0.228816","0.239290","0.225421","1.70B","0.95%"
"10/10/2021","0.229158","0.246621","0.248597","0.227468","1.54B","-7.07%"
"10/09/2021","0.246595","0.243542","0.251923","0.241286","1.69B","1.29%"
"10/08/2021","0.243452","0.242807","0.254827","0.241528","2.28B","0.26%"
"10/07/2021","0.242820","0.254209","0.256688","0.237598","3.64B","-4.49%"
"10/06/2021","0.254231","0.251927","0.271488","0.242827","5.86B","0.92%"
"10/05/2021","0.251915","0.241348","0.267413","0.233298","6.04B","4.40%"
"10/04/2021","0.241294","0.221724","0.248118","0.212778","5.17B","8.81%"
"10/03/2021","0.221752","0.218545","0.226109","0.215645","1.18B","1.43%"
"10/02/2021","0.218634","0.222846","0.224738","0.215284","1.29B","-1.87%"
"10/01/2021","0.222811","0.204248","0.224692","0.201872","1.75B","9.08%"
"09/30/2021","0.204272","0.198714","0.205766","0.197712","918.85M","2.81%"
"09/29/2021","0.198698","0.196724","0.204160","0.194712","972.24M","0.99%"
"09/28/2021","0.196756","0.199669","0.202436","0.196198","910.58M","-1.46%"
"09/27/2021","0.199666","0.204927","0.209165","0.199634","919.18M","-2.53%"
"09/26/2021","0.204858","0.208383","0.208821","0.194212","1.28B","-1.69%"
"09/25/2021","0.208383","0.209143","0.212464","0.204487","1.31B","-0.36%"
"09/24/2021","0.209142","0.224664","0.228217","0.197086","2.87B","-6.91%"
"09/23/2021","0.224668","0.224445","0.227079","0.217708","1.55B","0.10%"
"09/22/2021","0.224454","0.200667","0.229903","0.200055","2.85B","11.91%"
"09/21/2021","0.200575","0.208631","0.218054","0.197964","2.07B","-3.38%"
"09/20/2021","0.207600","0.233002","0.233341","0.199436","1.84B","-10.89%"
"09/19/2021","0.232971","0.241403","0.241403","0.231002","916.50M","-3.48%"
"09/18/2021","0.241378","0.239885","0.247300","0.238086","1.00B","0.64%"
"09/17/2021","0.239833","0.241995","0.259470","0.237850","2.47B","-0.95%"
"09/16/2021","0.242142","0.247445","0.247758","0.233391","301.43M","-2.13%"
"09/15/2021","0.247400","0.240505","0.248172","0.238991","1.07B","2.94%"
"09/14/2021","0.240342","0.235832","0.241427","0.234381","865.61M","1.92%"
"09/13/2021","0.235823","0.250399","0.252095","0.228618","2.26B","-5.91%"
"09/12/2021","0.250623","0.241023","0.254923","0.238822","1.49B","4.01%"
"09/11/2021","0.240969","0.239602","0.247872","0.238205","1.08B","0.59%"
"09/10/2021","0.239565","0.252520","0.261582","0.235698","2.03B","-5.07%"
"09/09/2021","0.252357","0.256605","0.259262","0.249106","1.83B","-1.70%"
"09/08/2021","0.256726","0.254684","0.263180","0.234400","3.94B","0.95%"
"09/07/2021","0.254302","0.309001","0.311108","0.214585","7.93B","-17.70%"
"09/06/2021","0.309001","0.314424","0.319579","0.300160","2.45B","-1.72%"
"09/05/2021","0.314393","0.299221","0.315338","0.296339","2.37B","5.07%"
"09/04/2021","0.299222","0.296054","0.308458","0.293337","2.17B","1.07%"
"09/03/2021","0.296052","0.294805","0.304690","0.288070","2.32B","0.39%"
"09/02/2021","0.294913","0.294313","0.309234","0.291845","1.35B","0.20%"
"09/01/2021","0.294338","0.278230","0.294826","0.273119","2.04B","5.79%"
"08/31/2021","0.278231","0.271952","0.285737","0.269844","1.81B","2.31%"
"08/30/2021","0.271949","0.266995","0.283067","0.265025","1.84B","1.87%"
"08/29/2021","0.266967","0.271743","0.275714","0.262304","1.44B","-1.65%"
"08/28/2021","0.271453","0.289669","0.294277","0.270435","1.38B","-6.29%"
"08/27/2021","0.289678","0.263296","0.289685","0.260686","2.21B","10.02%"
"08/26/2021","0.263297","0.286751","0.289637","0.259160","2.51B","-8.19%"
"08/25/2021","0.286787","0.284455","0.292886","0.276680","2.57B","0.77%"
"08/24/2021","0.284593","0.312884","0.314331","0.273240","3.58B","-9.03%"
"08/23/2021","0.312856","0.308261","0.324251","0.306551","2.80B","1.49%"
"08/22/2021","0.308248","0.298475","0.309878","0.294557","2.13B","3.28%"
"08/21/2021","0.298471","0.313895","0.314285","0.294575","2.77B","-4.91%"
"08/20/2021","0.313874","0.316022","0.325941","0.309655","3.50B","-0.68%"
"08/19/2021","0.316035","0.297627","0.318375","0.290868","3.84B","6.20%"
"08/18/2021","0.297582","0.293421","0.318185","0.273458","6.75B","1.42%"
"08/17/2021","0.293424","0.305608","0.325908","0.288141","5.98B","-3.96%"
"08/16/2021","0.305509","0.337881","0.343586","0.300403","7.01B","-9.60%"
"08/15/2021","0.337953","0.291388","0.347427","0.284517","8.04B","15.94%"
"08/14/2021","0.291495","0.282953","0.296521","0.274654","4.99B","3.01%"
"08/13/2021","0.282977","0.252975","0.283510","0.250438","3.83B","11.92%"
"08/12/2021","0.252834","0.262339","0.292365","0.244789","6.57B","-3.63%"
"08/11/2021","0.262347","0.243086","0.279388","0.242043","5.68B","7.92%"
"08/10/2021","0.243097","0.253068","0.259113","0.231497","4.30B","-3.96%"
"08/09/2021","0.253129","0.239304","0.265243","0.230012","5.79B","5.76%"
"08/08/2021","0.239338","0.261231","0.281384","0.234218","9.09B","-8.40%"
"08/07/2021","0.261285","0.203419","0.261825","0.202309","8.13B","28.51%"
"08/06/2021","0.203313","0.199778","0.210519","0.197466","1.95B","1.77%"
"08/05/2021","0.199786","0.200273","0.201133","0.193166","1.46B","-0.24%"
"08/04/2021","0.200259","0.195401","0.202319","0.193463","1.36B","2.49%"
"08/03/2021","0.195388","0.202590","0.204225","0.192766","1.56B","-3.59%"
"08/02/2021","0.202657","0.203568","0.209150","0.201187","1.45B","-0.43%"
"08/01/2021","0.203542","0.206723","0.216822","0.200579","2.44B","-1.49%"
"07/31/2021","0.206627","0.207999","0.213619","0.204298","1.81B","-0.64%"
